text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status,tsne_1,tsne_2
Mistral_mistral-small-latest_DIA_005,DIA_005,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,208,valid,23.544518,21.517273
Mistral_mistral-small-latest_DIA_006,DIA_006,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,206,valid,24.580927,27.560955
Mistral_mistral-small-latest_DIA_007,DIA_007,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,217,valid,15.395835,25.029892
Mistral_mistral-small-latest_DIA_008,DIA_008,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,219,valid,27.135386,18.443546
Mistral_mistral-small-latest_DIA_009,DIA_009,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,190,valid,42.765343,-5.5986733
Mistral_mistral-small-latest_DIA_010,DIA_010,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,31.822351,25.202671
Mistral_mistral-small-latest_DIA_011,DIA_011,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,200,valid,22.053915,-25.235682
Mistral_mistral-small-latest_DIA_012,DIA_012,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,218,valid,-9.382636,-37.830044
Mistral_mistral-small-latest_DIA_013,DIA_013,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,198,valid,10.643263,-32.882416
Mistral_mistral-small-latest_DIA_014,DIA_014,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,33.7265,-27.999104
Mistral_mistral-small-latest_DIA_015,DIA_015,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,197,valid,23.448277,-6.758281
Mistral_mistral-small-latest_DIA_016,DIA_016,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,217,valid,19.87357,-34.209183
Mistral_mistral-small-latest_DIA_017,DIA_017,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,211,valid,34.704803,-23.087004
Mistral_mistral-small-latest_DIA_018,DIA_018,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,195,valid,22.753317,-24.785305
Mistral_mistral-small-latest_DIA_019,DIA_019,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,186,valid,29.06057,-34.854847
Mistral_mistral-small-latest_DIA_020,DIA_020,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,209,valid,20.370268,-21.245378
Mistral_mistral-small-latest_DIA_021,DIA_021,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,193,valid,-37.207996,1.19307
Mistral_mistral-small-latest_DIA_022,DIA_022,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,219,valid,-31.630358,-5.3957167
Mistral_mistral-small-latest_DIA_023,DIA_023,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,212,valid,-16.070683,-24.130926
Mistral_mistral-small-latest_DIA_024,DIA_024,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,193,valid,-48.420525,9.714432
Mistral_mistral-small-latest_DIA_025,DIA_025,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,220,valid,-45.92411,4.337637
Mistral_mistral-small-latest_DIA_026,DIA_026,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,222,too_long,-16.189852,-22.922533
Mistral_mistral-small-latest_DIA_027,DIA_027,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,201,valid,-2.49138,-27.142733
Mistral_mistral-small-latest_DIA_028,DIA_028,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,196,valid,-29.873693,-16.56096
Mistral_mistral-small-latest_DIA_029,DIA_029,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,212,valid,-20.969448,-23.895742
Mistral_mistral-small-latest_DIA_030,DIA_030,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,220,valid,1.5079349,-31.229969
Mistral_mistral-small-latest_DIA_031,DIA_031,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,212,valid,-2.8815773,-6.420886
Mistral_mistral-small-latest_DIA_032,DIA_032,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid,-9.525465,-24.269709
Mistral_mistral-small-latest_DIA_033,DIA_033,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,222,too_long,8.340273,-24.407087
Mistral_mistral-small-latest_DIA_034,DIA_034,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,197,valid,37.4998,1.1582221
Mistral_mistral-small-latest_DIA_035,DIA_035,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid,6.8666663,-16.209269
Mistral_mistral-small-latest_DIA_036,DIA_036,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid,1.1006719,-8.697536
Mistral_mistral-small-latest_DIA_037,DIA_037,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,200,valid,-7.022452,-6.7794466
Mistral_mistral-small-latest_DIA_038,DIA_038,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,210,valid,-11.217485,-0.71228546
Mistral_mistral-small-latest_DIA_039,DIA_039,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,185,valid,-8.971505,-10.063354
Mistral_mistral-small-latest_DIA_040,DIA_040,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,203,valid,3.341622,19.291416
Mistral_mistral-small-latest_DIA_041,DIA_041,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,196,valid,-19.632553,27.876625
Mistral_mistral-small-latest_DIA_042,DIA_042,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,188,valid,-17.922789,29.073175
Mistral_mistral-small-latest_DIA_043,DIA_043,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-12.869789,30.844873
Mistral_mistral-small-latest_DIA_044,DIA_044,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-17.684582,4.4574103
Mistral_mistral-small-latest_DIA_045,DIA_045,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,198,valid,2.2899182,37.57344
Mistral_mistral-small-latest_DIA_046,DIA_046,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-22.03269,14.160245
Mistral_mistral-small-latest_DIA_047,DIA_047,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-3.598687,-13.938363
Mistral_mistral-small-latest_DIA_048,DIA_048,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,182,valid,-33.578564,20.012983
Mistral_mistral-small-latest_DIA_049,DIA_049,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,204,valid,-10.165648,5.7928686
Mistral_mistral-small-latest_DIA_050,DIA_050,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,193,valid,-6.4054637,12.7155075
Gemini_gemini-2.5-flash_NAR_001,NAR_001,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid,16.43041,19.74552
Gemini_gemini-2.5-flash_NAR_002,NAR_002,Narrative,academic,Gemini,gemini-2.5-flash,Google,192,valid,3.6785326,6.1812906
Gemini_gemini-2.5-flash_NAR_003,NAR_003,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid,10.712846,16.651585
Gemini_gemini-2.5-flash_NAR_004,NAR_004,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,6.482688,10.626272
Gemini_gemini-2.5-flash_NAR_005,NAR_005,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid,14.115297,14.539328
Gemini_gemini-2.5-flash_NAR_006,NAR_006,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,18.390772,18.390581
Gemini_gemini-2.5-flash_NAR_007,NAR_007,Narrative,academic,Gemini,gemini-2.5-flash,Google,201,valid,11.379503,19.345036
Gemini_gemini-2.5-flash_NAR_008,NAR_008,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-2.6932125,5.1603312
Gemini_gemini-2.5-flash_NAR_009,NAR_009,Narrative,academic,Gemini,gemini-2.5-flash,Google,202,valid,17.935932,20.953735
Gemini_gemini-2.5-flash_NAR_010,NAR_010,Narrative,academic,Gemini,gemini-2.5-flash,Google,210,valid,12.863385,21.274202
Gemini_gemini-2.5-flash_NAR_011,NAR_011,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid,20.824797,-28.234125
Gemini_gemini-2.5-flash_NAR_012,NAR_012,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-12.60222,-38.292126
Gemini_gemini-2.5-flash_NAR_013,NAR_013,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,14.343728,-29.120918
Gemini_gemini-2.5-flash_NAR_014,NAR_014,Narrative,academic,Gemini,gemini-2.5-flash,Google,216,valid,2.9404721,1.7121278
Gemini_gemini-2.5-flash_NAR_015,NAR_015,Narrative,academic,Gemini,gemini-2.5-flash,Google,211,valid,21.346495,-4.496485
Gemini_gemini-2.5-flash_NAR_016,NAR_016,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid,20.349234,-35.816246
Gemini_gemini-2.5-flash_NAR_017,NAR_017,Narrative,academic,Gemini,gemini-2.5-flash,Google,203,valid,18.305157,-20.840845
Gemini_gemini-2.5-flash_NAR_018,NAR_018,Narrative,academic,Gemini,gemini-2.5-flash,Google,197,valid,29.37381,-18.110153
Gemini_gemini-2.5-flash_NAR_019,NAR_019,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,15.809029,-4.2363434
Gemini_gemini-2.5-flash_NAR_020,NAR_020,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid,20.043236,-23.549267
Gemini_gemini-2.5-flash_NAR_021,NAR_021,Narrative,business,Gemini,gemini-2.5-flash,Google,222,too_long,-34.14969,2.8034384
Gemini_gemini-2.5-flash_NAR_022,NAR_022,Narrative,business,Gemini,gemini-2.5-flash,Google,213,valid,-5.915923,3.3118014
Gemini_gemini-2.5-flash_NAR_023,NAR_023,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid,-5.9713326,3.700075
Gemini_gemini-2.5-flash_NAR_024,NAR_024,Narrative,business,Gemini,gemini-2.5-flash,Google,203,valid,-46.418945,5.779375
Gemini_gemini-2.5-flash_NAR_025,NAR_025,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid,0.42892787,20.43358
Gemini_gemini-2.5-flash_NAR_026,NAR_026,Narrative,business,Gemini,gemini-2.5-flash,Google,195,valid,-2.3171496,-25.679695
Gemini_gemini-2.5-flash_NAR_027,NAR_027,Narrative,business,Gemini,gemini-2.5-flash,Google,199,valid,-28.782146,-17.603163
Gemini_gemini-2.5-flash_NAR_028,NAR_028,Narrative,business,Gemini,gemini-2.5-flash,Google,223,too_long,-22.75085,-21.634176
Gemini_gemini-2.5-flash_NAR_029,NAR_029,Narrative,business,Gemini,gemini-2.5-flash,Google,208,valid,-0.8744929,-31.98689
Gemini_gemini-2.5-flash_NAR_030,NAR_030,Narrative,business,Gemini,gemini-2.5-flash,Google,217,valid,-4.5756984,-20.51917
Gemini_gemini-2.5-flash_NAR_031,NAR_031,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-1.1057757,-0.86607873
Gemini_gemini-2.5-flash_NAR_032,NAR_032,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-4.1837125,3.2314322
Gemini_gemini-2.5-flash_NAR_033,NAR_033,Narrative,career,Gemini,gemini-2.5-flash,Google,184,valid,4.082301,-2.1076276
Gemini_gemini-2.5-flash_NAR_034,NAR_034,Narrative,career,Gemini,gemini-2.5-flash,Google,216,valid,-17.224674,13.498214
Gemini_gemini-2.5-flash_NAR_035,NAR_035,Narrative,career,Gemini,gemini-2.5-flash,Google,215,valid,1.1360534,-4.805905
Gemini_gemini-2.5-flash_NAR_036,NAR_036,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-0.8039231,-1.8810334
Gemini_gemini-2.5-flash_NAR_037,NAR_037,Narrative,career,Gemini,gemini-2.5-flash,Google,209,valid,-4.0075073,2.6982732
Gemini_gemini-2.5-flash_NAR_038,NAR_038,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-3.5597394,4.221551
Gemini_gemini-2.5-flash_NAR_039,NAR_039,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-0.2990296,-0.17003393
Gemini_gemini-2.5-flash_NAR_040,NAR_040,Narrative,career,Gemini,gemini-2.5-flash,Google,213,valid,3.9591513,13.984229
Gemini_gemini-2.5-flash_NAR_041,NAR_041,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-16.041237,16.722084
Gemini_gemini-2.5-flash_NAR_042,NAR_042,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-15.640095,25.597805
Gemini_gemini-2.5-flash_NAR_043,NAR_043,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-15.673604,17.730597
Gemini_gemini-2.5-flash_NAR_044,NAR_044,Narrative,personal,Gemini,gemini-2.5-flash,Google,199,valid,-15.343585,16.129253
Gemini_gemini-2.5-flash_NAR_045,NAR_045,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-14.656931,4.337502
Gemini_gemini-2.5-flash_NAR_046,NAR_046,Narrative,personal,Gemini,gemini-2.5-flash,Google,210,valid,-19.776428,18.735981
Gemini_gemini-2.5-flash_NAR_047,NAR_047,Narrative,personal,Gemini,gemini-2.5-flash,Google,217,valid,-18.383713,15.75707
Gemini_gemini-2.5-flash_NAR_048,NAR_048,Narrative,personal,Gemini,gemini-2.5-flash,Google,206,valid,-16.589508,15.206837
Gemini_gemini-2.5-flash_NAR_049,NAR_049,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-1.9676011,12.242265
Gemini_gemini-2.5-flash_NAR_050,NAR_050,Narrative,personal,Gemini,gemini-2.5-flash,Google,212,valid,-6.8851485,8.835018
Gemini_gemini-2.5-flash_DES_001,DES_001,Descriptive,academic,Gemini,gemini-2.5-flash,Google,201,valid,12.807455,7.282788
Gemini_gemini-2.5-flash_DES_003,DES_003,Descriptive,academic,Gemini,gemini-2.5-flash,Google,194,valid,14.768829,11.9513235
Gemini_gemini-2.5-flash_DES_004,DES_004,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid,8.458657,9.789508
Gemini_gemini-2.5-flash_DES_005,DES_005,Descriptive,academic,Gemini,gemini-2.5-flash,Google,193,valid,34.124977,19.29559
Gemini_gemini-2.5-flash_DES_006,DES_006,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid,19.810923,22.812382
Gemini_gemini-2.5-flash_DES_007,DES_007,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,19.269276,11.431977
Gemini_gemini-2.5-flash_DES_008,DES_008,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,20.586414,13.913073
Gemini_gemini-2.5-flash_DES_009,DES_009,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,8.078032,13.603252
Gemini_gemini-2.5-flash_DES_010,DES_010,Descriptive,academic,Gemini,gemini-2.5-flash,Google,207,valid,16.904255,4.4515934
Gemini_gemini-2.5-flash_DES_011,DES_011,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,-12.804631,-40.60183
Gemini_gemini-2.5-flash_DES_012,DES_012,Descriptive,academic,Gemini,gemini-2.5-flash,Google,196,valid,-14.713169,-37.63301
Gemini_gemini-2.5-flash_DES_013,DES_013,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,22.490187,-30.322397
Gemini_gemini-2.5-flash_DES_014,DES_014,Descriptive,academic,Gemini,gemini-2.5-flash,Google,217,valid,31.713692,-16.870918
Gemini_gemini-2.5-flash_DES_015,DES_015,Descriptive,academic,Gemini,gemini-2.5-flash,Google,215,valid,29.640871,-20.551558
Gemini_gemini-2.5-flash_DES_016,DES_016,Descriptive,academic,Gemini,gemini-2.5-flash,Google,211,valid,19.852873,-1.2729911
Gemini_gemini-2.5-flash_DES_017,DES_017,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid,26.334183,-27.453543
Gemini_gemini-2.5-flash_DES_018,DES_018,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid,22.115503,-35.880253
Gemini_gemini-2.5-flash_DES_019,DES_019,Descriptive,academic,Gemini,gemini-2.5-flash,Google,205,valid,25.518967,-31.639872
Gemini_gemini-2.5-flash_DES_020,DES_020,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,28.39352,-13.636931
Gemini_gemini-2.5-flash_DES_021,DES_021,Descriptive,business,Gemini,gemini-2.5-flash,Google,198,valid,-34.658195,0.26177758
Gemini_gemini-2.5-flash_DES_022,DES_022,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-32.5429,3.2835243
Gemini_gemini-2.5-flash_DES_023,DES_023,Descriptive,business,Gemini,gemini-2.5-flash,Google,196,valid,-21.285818,-27.986235
Gemini_gemini-2.5-flash_DES_024,DES_024,Descriptive,business,Gemini,gemini-2.5-flash,Google,219,valid,-46.644554,8.369173
Gemini_gemini-2.5-flash_DES_025,DES_025,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-44.33552,10.023982
Gemini_gemini-2.5-flash_DES_026,DES_026,Descriptive,business,Gemini,gemini-2.5-flash,Google,192,valid,-14.962832,-15.445265
Gemini_gemini-2.5-flash_DES_027,DES_027,Descriptive,business,Gemini,gemini-2.5-flash,Google,207,valid,0.29494548,25.53657
Gemini_gemini-2.5-flash_DES_028,DES_028,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-23.716116,-25.310375
Gemini_gemini-2.5-flash_DES_029,DES_029,Descriptive,business,Gemini,gemini-2.5-flash,Google,191,valid,-1.4785974,-33.10633
Gemini_gemini-2.5-flash_DES_031,DES_031,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid,7.907983,4.2335076
Gemini_gemini-2.5-flash_DES_032,DES_032,Descriptive,career,Gemini,gemini-2.5-flash,Google,205,valid,9.858981,-0.71424913
Gemini_gemini-2.5-flash_DES_033,DES_033,Descriptive,career,Gemini,gemini-2.5-flash,Google,218,valid,11.976223,3.6919274
Gemini_gemini-2.5-flash_DES_034,DES_034,Descriptive,career,Gemini,gemini-2.5-flash,Google,209,valid,-18.554909,12.837227
Gemini_gemini-2.5-flash_DES_035,DES_035,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid,3.0358634,-14.1195965
Gemini_gemini-2.5-flash_DES_036,DES_036,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid,-13.4172945,-10.272934
Gemini_gemini-2.5-flash_DES_037,DES_037,Descriptive,career,Gemini,gemini-2.5-flash,Google,206,valid,6.326212,-13.167708
Gemini_gemini-2.5-flash_DES_038,DES_038,Descriptive,career,Gemini,gemini-2.5-flash,Google,193,valid,9.216914,7.466707
Gemini_gemini-2.5-flash_DES_039,DES_039,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid,-5.2525115,-0.47587878
Gemini_gemini-2.5-flash_DES_040,DES_040,Descriptive,career,Gemini,gemini-2.5-flash,Google,182,valid,0.91697925,-17.052584
Gemini_gemini-2.5-flash_DES_041,DES_041,Descriptive,personal,Gemini,gemini-2.5-flash,Google,199,valid,-8.580876,19.783127
Gemini_gemini-2.5-flash_DES_042,DES_042,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid,-16.396051,21.85265
Gemini_gemini-2.5-flash_DES_043,DES_043,Descriptive,personal,Gemini,gemini-2.5-flash,Google,183,valid,-8.122061,22.615635
Gemini_gemini-2.5-flash_DES_044,DES_044,Descriptive,personal,Gemini,gemini-2.5-flash,Google,194,valid,-12.590848,14.43349
Gemini_gemini-2.5-flash_DES_045,DES_045,Descriptive,personal,Gemini,gemini-2.5-flash,Google,197,valid,2.2101548,34.821804
Gemini_gemini-2.5-flash_DES_046,DES_046,Descriptive,personal,Gemini,gemini-2.5-flash,Google,201,valid,-21.887615,15.989919
Gemini_gemini-2.5-flash_DES_047,DES_047,Descriptive,personal,Gemini,gemini-2.5-flash,Google,205,valid,24.871319,2.893599
Gemini_gemini-2.5-flash_DES_048,DES_048,Descriptive,personal,Gemini,gemini-2.5-flash,Google,188,valid,-35.302486,22.010355
Gemini_gemini-2.5-flash_DES_049,DES_049,Descriptive,personal,Gemini,gemini-2.5-flash,Google,203,valid,-6.10531,25.81904
Gemini_gemini-2.5-flash_DES_050,DES_050,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid,-16.74463,16.503778
Gemini_gemini-2.5-flash_ARG_001,ARG_001,Argumentative,academic,Gemini,gemini-2.5-flash,Google,208,valid,19.650434,26.759678
Gemini_gemini-2.5-flash_ARG_002,ARG_002,Argumentative,academic,Gemini,gemini-2.5-flash,Google,215,valid,23.199436,24.622
Gemini_gemini-2.5-flash_ARG_003,ARG_003,Argumentative,academic,Gemini,gemini-2.5-flash,Google,207,valid,12.214034,27.059984
Gemini_gemini-2.5-flash_ARG_004,ARG_004,Argumentative,academic,Gemini,gemini-2.5-flash,Google,200,valid,26.463842,24.580704
Gemini_gemini-2.5-flash_ARG_005,ARG_005,Argumentative,academic,Gemini,gemini-2.5-flash,Google,204,valid,21.379358,26.093365
Gemini_gemini-2.5-flash_ARG_006,ARG_006,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,22.644222,29.303967
Gemini_gemini-2.5-flash_ARG_007,ARG_007,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid,32.452854,12.08484
Gemini_gemini-2.5-flash_ARG_008,ARG_008,Argumentative,academic,Gemini,gemini-2.5-flash,Google,183,valid,18.645885,30.52574
Gemini_gemini-2.5-flash_ARG_009,ARG_009,Argumentative,academic,Gemini,gemini-2.5-flash,Google,188,valid,8.552972,26.80188
Gemini_gemini-2.5-flash_ARG_010,ARG_010,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid,15.207922,30.651949
Gemini_gemini-2.5-flash_ARG_011,ARG_011,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,30.039188,-23.346668
Gemini_gemini-2.5-flash_ARG_012,ARG_012,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid,30.585672,-29.067486
Gemini_gemini-2.5-flash_ARG_013,ARG_013,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid,23.393723,-17.213976
Gemini_gemini-2.5-flash_ARG_014,ARG_014,Argumentative,academic,Gemini,gemini-2.5-flash,Google,209,valid,37.12315,-15.887415
Gemini_gemini-2.5-flash_ARG_015,ARG_015,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid,13.857648,-15.160273
Gemini_gemini-2.5-flash_ARG_016,ARG_016,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid,33.074257,-9.019087
Gemini_gemini-2.5-flash_ARG_017,ARG_017,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,32.79007,-18.25586
Gemini_gemini-2.5-flash_ARG_018,ARG_018,Argumentative,academic,Gemini,gemini-2.5-flash,Google,191,valid,12.544063,-12.609841
Gemini_gemini-2.5-flash_ARG_019,ARG_019,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,26.317036,-22.58195
Gemini_gemini-2.5-flash_ARG_020,ARG_020,Argumentative,academic,Gemini,gemini-2.5-flash,Google,187,valid,19.429539,-13.919823
Gemini_gemini-2.5-flash_ARG_021,ARG_021,Argumentative,business,Gemini,gemini-2.5-flash,Google,199,valid,-36.961536,-1.0700341
Gemini_gemini-2.5-flash_ARG_022,ARG_022,Argumentative,business,Gemini,gemini-2.5-flash,Google,190,valid,-39.184105,-1.8425512
Gemini_gemini-2.5-flash_ARG_023,ARG_023,Argumentative,business,Gemini,gemini-2.5-flash,Google,219,valid,-40.329784,-7.271423
Gemini_gemini-2.5-flash_ARG_024,ARG_024,Argumentative,business,Gemini,gemini-2.5-flash,Google,208,valid,-44.73778,2.596651
Gemini_gemini-2.5-flash_ARG_025,ARG_025,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,-43.706627,5.008307
Gemini_gemini-2.5-flash_ARG_026,ARG_026,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,-20.963144,-15.219881
Gemini_gemini-2.5-flash_ARG_027,ARG_027,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,-24.1524,-18.92372
Gemini_gemini-2.5-flash_ARG_028,ARG_028,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid,-27.558506,-15.582301
Gemini_gemini-2.5-flash_ARG_029,ARG_029,Argumentative,business,Gemini,gemini-2.5-flash,Google,202,valid,-32.620853,-14.682657
Gemini_gemini-2.5-flash_ARG_030,ARG_030,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid,1.003874,-32.82061
Gemini_gemini-2.5-flash_ARG_031,ARG_031,Argumentative,career,Gemini,gemini-2.5-flash,Google,211,valid,-18.073872,-4.720071
Gemini_gemini-2.5-flash_ARG_032,ARG_032,Argumentative,career,Gemini,gemini-2.5-flash,Google,191,valid,-20.723389,-9.782507
Gemini_gemini-2.5-flash_ARG_033,ARG_033,Argumentative,career,Gemini,gemini-2.5-flash,Google,194,valid,10.925614,-17.946766
Gemini_gemini-2.5-flash_ARG_034,ARG_034,Argumentative,career,Gemini,gemini-2.5-flash,Google,206,valid,9.178616,-13.434461
Gemini_gemini-2.5-flash_ARG_035,ARG_035,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid,-20.35389,1.5381522
Gemini_gemini-2.5-flash_ARG_036,ARG_036,Argumentative,career,Gemini,gemini-2.5-flash,Google,200,valid,32.08965,-0.1599556
Gemini_gemini-2.5-flash_ARG_037,ARG_037,Argumentative,career,Gemini,gemini-2.5-flash,Google,213,valid,8.936177,-7.1434574
Gemini_gemini-2.5-flash_ARG_038,ARG_038,Argumentative,career,Gemini,gemini-2.5-flash,Google,182,valid,-15.855714,-8.741857
Gemini_gemini-2.5-flash_ARG_039,ARG_039,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid,-13.785879,-4.652184
Gemini_gemini-2.5-flash_ARG_040,ARG_040,Argumentative,career,Gemini,gemini-2.5-flash,Google,214,valid,2.7821765,21.567902
Gemini_gemini-2.5-flash_ARG_041,ARG_041,Argumentative,personal,Gemini,gemini-2.5-flash,Google,199,valid,-20.162096,31.656736
Gemini_gemini-2.5-flash_ARG_042,ARG_042,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid,-16.817585,32.134117
Gemini_gemini-2.5-flash_ARG_043,ARG_043,Argumentative,personal,Gemini,gemini-2.5-flash,Google,204,valid,-14.036417,34.911774
Gemini_gemini-2.5-flash_ARG_044,ARG_044,Argumentative,personal,Gemini,gemini-2.5-flash,Google,210,valid,-17.224861,35.216583
Gemini_gemini-2.5-flash_ARG_045,ARG_045,Argumentative,personal,Gemini,gemini-2.5-flash,Google,198,valid,-23.986788,-1.3524071
Gemini_gemini-2.5-flash_ARG_046,ARG_046,Argumentative,personal,Gemini,gemini-2.5-flash,Google,202,valid,-28.954151,-12.439068
Gemini_gemini-2.5-flash_ARG_047,ARG_047,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid,-25.448534,-9.992915
Gemini_gemini-2.5-flash_ARG_048,ARG_048,Argumentative,personal,Gemini,gemini-2.5-flash,Google,189,valid,-34.97599,15.859718
Gemini_gemini-2.5-flash_ARG_049,ARG_049,Argumentative,personal,Gemini,gemini-2.5-flash,Google,196,valid,-17.111544,-1.8564662
Gemini_gemini-2.5-flash_ARG_050,ARG_050,Argumentative,personal,Gemini,gemini-2.5-flash,Google,191,valid,-4.82225,15.83309
Gemini_gemini-2.5-flash_DIA_001,DIA_001,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,17.160887,25.837494
